task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,minutes_floored,delta_task,minutes_derived,derivation
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,30.0,0.3919999999999992,30.392,delta_imputed_failure
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,1,1.0,31.392,31.0,0.3919999999999992,31.392,delta_corrected
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,56.0,0.3919999999999992,56.391999999999996,delta_imputed_failure
make_web_server/exp_last_digit,make_web_server,HCAST,baseline,0,0.0,31.392,79.0,0.3919999999999992,79.392,delta_imputed_failure
make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,3.0,0.8656285084277113,3.8656285084277116,delta_corrected
make_web_server/hello,make_web_server,HCAST,baseline,0,0.0,14.737,7.0,0.8656285084277113,7.8656285084277116,delta_imputed_failure
make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,21.0,0.8656285084277113,21.86562850842771,delta_corrected
make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,37.0,0.8656285084277113,37.86562850842771,delta_corrected
multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8912903791000001,52.14,6.0,0.13999999999999718,6.139999999999997,delta_imputed_failure
multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8036684386,52.14,38.0,0.13999999999999718,38.14,delta_imputed_failure
multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.7160464980000001,52.14,38.0,0.13999999999999718,38.14,delta_imputed_failure
multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,1,1.0,52.14,52.0,0.13999999999999718,52.14,delta_corrected
munge_data/chess,munge_data,HCAST,baseline,0,0.0,47.284,18.0,0.37511520612771,18.37511520612771,delta_imputed_failure
munge_data/chess,munge_data,HCAST,baseline,1,1.0,47.284,40.0,0.37511520612771,40.37511520612771,delta_corrected
munge_data/chess,munge_data,HCAST,baseline,1,1.0,47.284,55.0,0.37511520612771,55.37511520612771,delta_corrected
munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,37.0,0.6837214286749467,37.68372142867495,delta_corrected
munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,40.0,0.6837214286749467,40.68372142867495,delta_corrected
munge_data/easy,munge_data,HCAST,baseline,0,0.0,39.155,42.0,0.6837214286749467,42.68372142867495,delta_imputed_failure
munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,101.0,0.18637777565688893,101.1863777756569,delta_corrected
munge_data/trajectories,munge_data,HCAST,baseline,0,0.0,129.285,165.0,0.18637777565688893,165.1863777756569,delta_imputed_failure
munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,165.0,0.18637777565688893,165.1863777756569,delta_corrected
munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,3.0,0.723776200573995,3.723776200573995,delta_corrected
munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,17.0,0.723776200573995,17.723776200573994,delta_corrected
number_list_steganography/level1,number_list_steganography,HCAST,baseline,0,0.4757761368,243.0,57.0,0.0,57.0,delta_imputed_failure
number_list_steganography/level1,number_list_steganography,HCAST,baseline,0,0.0,243.0,136.0,0.0,136.0,delta_imputed_failure
number_list_steganography/level1,number_list_steganography,HCAST,baseline,1,0.9996249082,243.0,243.0,0.0,243.0,delta_corrected
number_list_steganography/level2,number_list_steganography,HCAST,baseline,1,0.64,163.515,92.0,0.8770081312341655,92.87700813123416,delta_corrected
number_list_steganography/level2,number_list_steganography,HCAST,baseline,1,0.589,163.515,287.0,0.8770081312341655,287.87700813123416,delta_corrected
number_list_steganography/level2,number_list_steganography,HCAST,baseline,0,0.0,163.515,359.0,0.8770081312341655,359.87700813123416,delta_imputed_failure
number_list_steganography/level2,number_list_steganography,HCAST,baseline,0,0.0,163.515,519.0,0.8770081312341655,519.8770081312342,delta_imputed_failure
number_list_steganography/level3,number_list_steganography,HCAST,baseline,1,0.9799931695,184.604,184.0,0.6040000000000612,184.60400000000007,delta_corrected
oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,4.0,0.15747966648014414,4.157479666480144,delta_corrected
oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,6.0,0.15747966648014414,6.157479666480144,delta_corrected
oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,8.0,0.15747966648014414,8.157479666480144,delta_corrected
oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,8.678,27.0,0.15747966648014414,27.157479666480143,delta_corrected
password_check/1,password_check,HCAST,baseline,1,1.0,0.9540000000000001,0.0,0.9540000000000001,0.9540000000000001,delta_corrected
password_check/2,password_check,HCAST,baseline,1,1.0,2.102,2.0,0.10199999999999977,2.102,delta_corrected
password_check/2,password_check,HCAST,baseline,0,0.0,2.102,56.0,0.10199999999999977,56.102,delta_imputed_failure
password_check/3,password_check,HCAST,baseline,1,1.0,6.517,6.0,0.5170000000000412,6.517000000000041,delta_corrected
password_check/4,password_check,HCAST,baseline,1,1.0,8.152,8.0,0.15199999999999783,8.151999999999997,delta_corrected
password_check/5,password_check,HCAST,baseline,1,1.0,20.924,20.0,0.9240000000000029,20.924000000000003,delta_corrected
password_check/7,password_check,HCAST,baseline,1,1.0,32.44,32.0,0.4399999999999972,32.44,delta_corrected
pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,1.0,0.45409172368526085,1.4540917236852609,delta_corrected
pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,5.0,0.45409172368526085,5.454091723685261,delta_corrected
pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,46.0,0.45409172368526085,46.45409172368526,delta_corrected
pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,13.87,100.0,0.45409172368526085,100.45409172368527,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,1.0,0.5337079083477181,1.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,2.0,0.5337079083477181,2.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,2.0,0.5337079083477181,2.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,2.0,0.5337079083477181,2.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,3.0,0.5337079083477181,3.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,3.0,0.5337079083477181,3.533707908347718,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,4.0,0.5337079083477181,4.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,5.0,0.5337079083477181,5.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,6.0,0.5337079083477181,6.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,7.0,0.5337079083477181,7.5337079083477185,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,9.0,0.5337079083477181,9.533707908347719,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,15.0,0.5337079083477181,15.533707908347719,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,20.0,0.5337079083477181,20.53370790834772,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,24.0,0.5337079083477181,24.53370790834772,delta_corrected
pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.5280000000000005,249.0,0.5337079083477181,249.5337079083477,delta_corrected
pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,25.0,0.7639261018463438,25.763926101846344,delta_corrected
pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,140.0,0.7639261018463438,140.76392610184635,delta_corrected
pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,84.057,163.0,0.7639261018463438,163.76392610184635,delta_corrected
pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,1.0,0.7026217407889598,1.7026217407889597,delta_corrected
pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,4.0,0.7026217407889598,4.70262174078896,delta_corrected
pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,4.542,11.0,0.7026217407889598,11.70262174078896,delta_corrected
pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,7.0,0.5696443386059935,7.569644338605993,delta_corrected
pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,13.0,0.5696443386059935,13.569644338605993,delta_corrected
pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,17.0,0.5696443386059935,17.569644338605993,delta_corrected
pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,30.0,0.5103635532610696,30.51036355326107,delta_corrected
pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,48.0,0.5103635532610696,48.51036355326107,delta_corrected
pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,71.165,109.0,0.5103635532610696,109.51036355326107,delta_imputed_failure
pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,71.165,243.0,0.5103635532610696,243.51036355326107,delta_corrected
pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,1.0,0.27603924014907344,1.2760392401490734,delta_corrected
pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,2.119,1.0,0.27603924014907344,1.2760392401490734,delta_imputed_failure
pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,2.0,0.27603924014907344,2.2760392401490734,delta_corrected
pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,3.0,0.27603924014907344,3.2760392401490734,delta_corrected
request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,0.20656666666666668,0.0,0.20656666666666668,swaa_exact
request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,0.12696666666666667,0.0,0.12696666666666667,swaa_exact
request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,0.12721666666666667,0.0,0.12721666666666667,swaa_exact
request_routing/request_routing_10,request_routing,SWAA,baseline,1,1.0,0.15232020870000001,0.16133333333333333,0.0,0.16133333333333333,swaa_exact
request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,0.13156666666666667,0.0,0.13156666666666667,swaa_exact
request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,0.15746666666666667,0.0,0.15746666666666667,swaa_exact
request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,0.1419,0.0,0.1419,swaa_exact
request_routing/request_routing_2,request_routing,SWAA,baseline,1,1.0,0.16349003310000002,0.243,0.0,0.243,swaa_exact
request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,0.13966666666666666,0.0,0.13966666666666666,swaa_exact
request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,0.18568333333333334,0.0,0.18568333333333334,swaa_exact
request_routing/request_routing_3,request_routing,SWAA,baseline,1,1.0,0.1317242494,0.08816666666666667,0.0,0.08816666666666667,swaa_exact
request_routing/request_routing_3,request_routing,SWAA,baseline,0,0.0,0.1317242494,0.08085,0.0,0.08085,swaa_exact
request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,0.26021666666666665,0.0,0.26021666666666665,swaa_exact
request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,0.21111666666666667,0.0,0.21111666666666667,swaa_exact
request_routing/request_routing_4,request_routing,SWAA,baseline,1,1.0,0.20568578040000002,0.15838333333333332,0.0,0.15838333333333332,swaa_exact
request_routing/request_routing_4,request_routing,SWAA,baseline,0,0.0,0.20568578040000002,0.31656666666666666,0.0,0.31656666666666666,swaa_exact
request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,0.16836666666666666,0.0,0.16836666666666666,swaa_exact
request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,0.17691666666666667,0.0,0.17691666666666667,swaa_exact
request_routing/request_routing_5,request_routing,SWAA,baseline,1,1.0,0.1959773784,0.2527,0.0,0.2527,swaa_exact
request_routing/request_routing_5,request_routing,SWAA,baseline,0,0.0,0.1959773784,0.4629333333333333,0.0,0.4629333333333333,swaa_exact
request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,0.22528333333333334,0.0,0.22528333333333334,swaa_exact
request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,0.2947666666666667,0.0,0.2947666666666667,swaa_exact
request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,0.21498333333333333,0.0,0.21498333333333333,swaa_exact
request_routing/request_routing_6,request_routing,SWAA,baseline,1,1.0,0.2551247971,0.29673333333333335,0.0,0.29673333333333335,swaa_exact
request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,0.24638333333333334,0.0,0.24638333333333334,swaa_exact
request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,0.44176666666666664,0.0,0.44176666666666664,swaa_exact
request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,0.17468333333333333,0.0,0.17468333333333333,swaa_exact
request_routing/request_routing_7,request_routing,SWAA,baseline,1,1.0,0.27370838810000003,0.2951666666666667,0.0,0.2951666666666667,swaa_exact
request_routing/request_routing_8,request_routing,SWAA,baseline,1,1.0,0.2022289853,0.23125,0.0,0.23125,swaa_exact
request_routing/request_routing_8,request_routing,SWAA,baseline,1,1.0,0.2022289853,0.17683333333333334,0.0,0.17683333333333334,swaa_exact
request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,0.26153333333333334,0.0,0.26153333333333334,swaa_exact
request_routing/request_routing_9,request_routing,SWAA,baseline,0,0.0,0.29843700100000004,0.7253833333333334,0.0,0.7253833333333334,swaa_exact
request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,0.25861666666666666,0.0,0.25861666666666666,swaa_exact
request_routing/request_routing_9,request_routing,SWAA,baseline,1,1.0,0.29843700100000004,0.39298333333333335,0.0,0.39298333333333335,swaa_exact
reverse_hash/input1,reverse_hash,HCAST,baseline,1,1.0,20.133,5.0,0.5137658164848385,5.513765816484838,delta_corrected
reverse_hash/input1,reverse_hash,HCAST,baseline,1,1.0,20.133,73.0,0.5137658164848385,73.51376581648483,delta_corrected
reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,1.0,0.41843296016056164,1.4184329601605616,delta_corrected
reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,6.0,0.41843296016056164,6.418432960160562,delta_corrected
reverse_hash/input2,reverse_hash,HCAST,baseline,1,1.0,5.974,23.0,0.41843296016056164,23.418432960160562,delta_corrected
reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,2.0,0.34831462141039193,2.348314621410392,delta_corrected
reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,2.0,0.34831462141039193,2.348314621410392,delta_corrected
reverse_hash/input3,reverse_hash,HCAST,baseline,1,1.0,3.85,10.0,0.34831462141039193,10.348314621410392,delta_corrected
reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,1.0,0.7712721416770164,1.7712721416770165,delta_corrected
reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,99.0,0.7712721416770164,99.77127214167702,delta_corrected
reverse_hash/input5,reverse_hash,HCAST,baseline,1,1.0,31.012,168.0,0.7712721416770164,168.771272141677,delta_corrected
reverse_hash/input6,reverse_hash,HCAST,baseline,1,1.0,22.0,22.0,0.0,22.0,delta_corrected
sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,5.0,0.5656306843497891,5.565630684349789,delta_corrected
sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,10.0,0.5656306843497891,10.56563068434979,delta_corrected
sadservers/lhasa,sadservers,HCAST,baseline,1,1.0,8.533,10.0,0.5656306843497891,10.56563068434979,delta_corrected
search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,3.0,0.3915969893365183,3.3915969893365183,delta_corrected
search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,5.0,0.3915969893365183,5.391596989336518,delta_corrected
search_server/twitter_password,search_server,HCAST,baseline,1,1.0,5.132,7.0,0.3915969893365183,7.391596989336518,delta_corrected
search_server/twitter_password,search_server,HCAST,baseline,0,0.0,5.132,68.0,0.3915969893365183,68.39159698933652,delta_imputed_failure
smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,170.0,0.25599999999967027,170.25599999999966,delta_imputed_failure
smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,480.0,0.25599999999967027,480.2559999999997,delta_imputed_failure
smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,1,0.9965740023,484.256,484.0,0.25599999999967027,484.2559999999997,delta_corrected
smart_contract_exploit/main,smart_contract_exploit,HCAST,baseline,0,0.0,484.256,3430.0,0.25599999999967027,3430.256,delta_imputed_failure
spn_cryptanalysis/3-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,180.0,458.0,,458.0,uncorrected_no_delta
spn_cryptanalysis/3-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,180.0,932.0,,932.0,uncorrected_no_delta
spn_cryptanalysis/4-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,300.0,83.0,,83.0,uncorrected_no_delta
spn_cryptanalysis/4-stage-spn,spn_cryptanalysis,HCAST,estimate,0,0.0,300.0,656.0,,656.0,uncorrected_no_delta
symbolic_regression/level_1,symbolic_regression,HCAST,estimate,0,0.0,47.0,109.0,,109.0,uncorrected_no_delta
symbolic_regression/level_1,symbolic_regression,HCAST,estimate,0,0.4404184282,47.0,171.0,,171.0,uncorrected_no_delta
symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.0,90.0,204.0,,204.0,uncorrected_no_delta
symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.0,90.0,208.0,,208.0,uncorrected_no_delta
symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.2505735945,90.0,263.0,,263.0,uncorrected_no_delta
symbolic_regression/level_2,symbolic_regression,HCAST,estimate,0,0.5584538644,90.0,371.0,,371.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,23.0,,23.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,48.0,,48.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.0,240.0,120.0,,120.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,3.5845e-06,240.0,446.0,,446.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.536325609,240.0,501.0,,501.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.08805146130000001,240.0,727.0,,727.0,uncorrected_no_delta
tree_traversal_kernel/default,tree_traversal_kernel,HCAST,estimate,0,0.9625738119,240.0,1149.0,,1149.0,uncorrected_no_delta
web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,6.0,0.17832179922299699,6.178321799222997,delta_corrected
web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,14.0,0.17832179922299699,14.178321799222998,delta_corrected
web_hacking/command_injection_easy,web_hacking,HCAST,baseline,0,0.0,32.755,263.0,0.17832179922299699,263.178321799223,delta_imputed_failure
web_hacking/command_injection_easy,web_hacking,HCAST,baseline,1,1.0,32.755,401.0,0.17832179922299699,401.178321799223,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,7.0,0.6268551615616161,7.6268551615616165,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,9.0,0.6268551615616161,9.626855161561616,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,13.0,0.6268551615616161,13.626855161561616,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,17.0,0.6268551615616161,17.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,21.0,0.6268551615616161,21.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,29.0,0.6268551615616161,29.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,35.0,0.6268551615616161,35.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,54.0,0.6268551615616161,54.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,1,1.0,22.203,59.0,0.6268551615616161,59.626855161561615,delta_corrected
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,0,0.0,22.203,127.0,0.6268551615616161,127.62685516156162,delta_imputed_failure
web_hacking/command_injection_easy_hint,web_hacking,HCAST,baseline,0,0.0,22.203,233.0,0.6268551615616161,233.62685516156162,delta_imputed_failure
web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,8.0,0.19672732587916517,8.196727325879165,delta_corrected
web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,43.0,0.19672732587916517,43.196727325879166,delta_corrected
web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,72.0,0.19672732587916517,72.19672732587917,delta_corrected
web_hacking/command_injection_hard,web_hacking,HCAST,baseline,1,1.0,45.263,164.0,0.19672732587916517,164.19672732587915,delta_corrected
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,1.0,0.38814002538540276,1.3881400253854028,delta_corrected
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,1.0,0.38814002538540276,1.3881400253854028,delta_corrected
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,0,0.0,1.869,2.0,0.38814002538540276,2.3881400253854026,delta_imputed_failure
wikipedia_research/austrian_votes,wikipedia_research,HCAST,baseline,1,1.0,1.869,3.0,0.38814002538540276,3.3881400253854026,delta_corrected
wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,0.0,0.5391629297861699,0.5391629297861699,delta_corrected
wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,1.0,0.5391629297861699,1.53916292978617,delta_corrected
wikipedia_research/speaker_of_house,wikipedia_research,HCAST,baseline,1,1.0,1.085,1.0,0.5391629297861699,1.53916292978617,delta_corrected
