run_id,task_id,task_family,task_source,human_source,score_binarized,score_cont,human_minutes,started_at,completed_at,minutes_floored,delta_task,minutes_derived,derivation
small_tasks_baseline_233,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737422030204.0,1737422036181.0,0.09961666666666667,0.0,0.09961666666666667,swaa_exact
small_tasks_baseline_24,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737423895293.0,1737423900293.0,0.08333333333333333,0.0,0.08333333333333333,swaa_exact
small_tasks_baseline_94,file_selection/identify_binary_file,file_selection,SWAA,baseline,1,1.0,0.0807100659,1737419420622.0,1737419424423.0,0.06335,0.0,0.06335,swaa_exact
small_tasks_baseline_135,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737426324436.0,1737426331174.0,0.1123,0.0,0.1123,swaa_exact
small_tasks_baseline_234,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737422036686.0,1737422040433.0,0.06245,0.0,0.06245,swaa_exact
small_tasks_baseline_25,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737423900796.0,1737423903552.0,0.04593333333333333,0.0,0.04593333333333333,swaa_exact
small_tasks_baseline_95,file_selection/identify_dependency_file,file_selection,SWAA,baseline,1,1.0,0.0678231713,1737419424926.0,1737419428868.0,0.0657,0.0,0.0657,swaa_exact
small_tasks_baseline_136,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737426331677.0,1737426333963.0,0.0381,0.0,0.0381,swaa_exact
small_tasks_baseline_235,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737422040936.0,1737422043529.0,0.04321666666666667,0.0,0.04321666666666667,swaa_exact
small_tasks_baseline_26,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737423904055.0,1737423906546.0,0.04151666666666667,0.0,0.04151666666666667,swaa_exact
small_tasks_baseline_96,file_selection/identify_executable,file_selection,SWAA,baseline,1,1.0,0.0428509189,1737419429371.0,1737419432328.0,0.04928333333333333,0.0,0.04928333333333333,swaa_exact
small_tasks_baseline_137,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737426334467.0,1737426337720.0,0.05421666666666667,0.0,0.05421666666666667,swaa_exact
small_tasks_baseline_236,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737422044032.0,1737422046463.0,0.040516666666666666,0.0,0.040516666666666666,swaa_exact
small_tasks_baseline_27,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737423907049.0,1737423909259.0,0.036833333333333336,0.0,0.036833333333333336,swaa_exact
small_tasks_baseline_97,file_selection/identify_git_ignore,file_selection,SWAA,baseline,1,1.0,0.0441631174,1737419432832.0,1737419435651.0,0.046983333333333335,0.0,0.046983333333333335,swaa_exact
small_tasks_baseline_138,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737426338224.0,1737426344226.0,0.10003333333333334,0.0,0.10003333333333334,swaa_exact
small_tasks_baseline_237,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737422046967.0,1737422051953.0,0.0831,0.0,0.0831,swaa_exact
small_tasks_baseline_28,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737423909760.0,1737423915285.0,0.09208333333333334,0.0,0.09208333333333334,swaa_exact
small_tasks_baseline_98,file_selection/identify_python_file,file_selection,SWAA,baseline,1,1.0,0.0947065336,1737419184420.0,1737419190726.0,0.1051,0.0,0.1051,swaa_exact
small_tasks_baseline_139,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737426344730.0,1737426350000.0,0.08783333333333333,0.0,0.08783333333333333,swaa_exact
small_tasks_baseline_238,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737422052457.0,1737422056325.0,0.06446666666666667,0.0,0.06446666666666667,swaa_exact
small_tasks_baseline_29,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737423915786.0,1737423920713.0,0.08211666666666667,0.0,0.08211666666666667,swaa_exact
small_tasks_baseline_99,file_selection/identify_python_package,file_selection,SWAA,baseline,1,1.0,0.0807477373,1737419442075.0,1737419447562.0,0.09145,0.0,0.09145,swaa_exact
small_tasks_baseline_100,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737419448066.0,1737419450928.0,0.0477,0.0,0.0477,swaa_exact
small_tasks_baseline_140,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737426350503.0,1737426356292.0,0.09648333333333334,0.0,0.09648333333333334,swaa_exact
small_tasks_baseline_239,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737422056828.0,1737422060677.0,0.06415,0.0,0.06415,swaa_exact
small_tasks_baseline_30,file_selection/identify_test_file,file_selection,SWAA,baseline,1,1.0,0.0678048301,1737423921216.0,1737423925512.0,0.0716,0.0,0.0716,swaa_exact
405,hackthebox/the-last-dance,hackthebox,HCAST,baseline,1,1.0,6.684,0.0,360000.0,6.0,0.6840000000000178,6.684000000000018,delta_corrected
406,hash_collision/md4_modified,hash_collision,HCAST,estimate,0,0.0,240.0,0.0,1140000.0,19.0,,19.0,uncorrected_no_delta
407,hash_collision/md4_modified,hash_collision,HCAST,estimate,0,0.0,240.0,0.0,7140000.0,119.0,,119.0,uncorrected_no_delta
408,hash_collision/md4_modified,hash_collision,HCAST,estimate,0,0.0,240.0,0.0,19320000.0,322.0,,322.0,uncorrected_no_delta
411,hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,0.0,420000.0,7.0,0.6310486254318015,7.631048625431801,delta_corrected
412,hypothesis_testing/mystery_function_1,hypothesis_testing,HCAST,baseline,1,1.0,9.007,0.0,600000.0,10.0,0.6310486254318015,10.631048625431802,delta_corrected
413,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,0.0,300000.0,5.0,0.7243021322257016,5.724302132225701,delta_corrected
414,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,0,0.0,14.499,0.0,1260000.0,21.0,0.7243021322257016,21.724302132225702,delta_imputed_failure
415,hypothesis_testing/mystery_function_2,hypothesis_testing,HCAST,baseline,1,1.0,14.499,0.0,2160000.0,36.0,0.7243021322257016,36.7243021322257,delta_corrected
416,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,420000.0,7.0,0.32445014086740726,7.324450140867407,delta_corrected
417,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,540000.0,9.0,0.32445014086740726,9.324450140867407,delta_corrected
418,hypothesis_testing/mystery_function_4,hypothesis_testing,HCAST,baseline,1,1.0,10.153,0.0,900000.0,15.0,0.32445014086740726,15.324450140867407,delta_corrected
419,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,1080000.0,18.0,0.4409143982405658,18.440914398240565,delta_corrected
420,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,1740000.0,29.0,0.4409143982405658,29.440914398240565,delta_corrected
421,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,0,0.0,27.769,0.0,2160000.0,36.0,0.4409143982405658,36.440914398240565,delta_imputed_failure
422,hypothesis_testing/mystery_function_5,hypothesis_testing,HCAST,baseline,1,1.0,27.769,0.0,2340000.0,39.0,0.4409143982405658,39.440914398240565,delta_corrected
423,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,0,0.0,49.354,0.0,1440000.0,24.0,0.6005201064382107,24.60052010643821,delta_imputed_failure
424,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,0.0,1800000.0,30.0,0.6005201064382107,30.60052010643821,delta_corrected
425,hypothesis_testing/mystery_function_6,hypothesis_testing,HCAST,baseline,1,1.0,49.354,0.0,4740000.0,79.0,0.6005201064382107,79.60052010643821,delta_corrected
426,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,660000.0,11.0,0.3906894036946053,11.390689403694605,delta_corrected
427,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,900000.0,15.0,0.3906894036946053,15.390689403694605,delta_corrected
428,hypothesis_testing/mystery_function_8,hypothesis_testing,HCAST,baseline,1,1.0,14.773,0.0,1080000.0,18.0,0.3906894036946053,18.390689403694605,delta_corrected
429,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.6900000000000001,1111.887,0.0,9300000.0,155.0,0.7402118527828262,155.74021185278283,delta_imputed_failure
430,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.795,1111.887,0.0,16920000.0,282.0,0.7402118527828262,282.7402118527828,delta_imputed_failure
431,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,0,0.5,1111.887,0.0,19320000.0,322.0,0.7402118527828262,322.7402118527828,delta_imputed_failure
432,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.84,1111.887,0.0,60720000.0,1012.0,0.7402118527828262,1012.7402118527829,delta_corrected
433,iclr_authors/notable-top-25,iclr_authors,HCAST,baseline,1,0.86,1111.887,0.0,73200000.0,1220.0,0.7402118527828262,1220.7402118527827,delta_corrected
434,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.793,391.386,0.0,10560000.0,176.0,0.3862905301356901,176.38629053013568,delta_imputed_failure
435,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.52,391.386,0.0,11220000.0,187.0,0.3862905301356901,187.38629053013568,delta_imputed_failure
436,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.875,391.386,0.0,21840000.0,364.0,0.3862905301356901,364.3862905301357,delta_corrected
437,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,1,0.8180000000000001,391.386,0.0,25200000.0,420.0,0.3862905301356901,420.3862905301357,delta_corrected
438,iclr_authors/notable-top-5,iclr_authors,HCAST,baseline,0,0.675,391.386,0.0,455820000.0,7597.0,0.3862905301356901,7597.386290530136,delta_imputed_failure
439,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,0.0,7020000.0,117.0,0.5250000000000477,117.52500000000005,delta_imputed_failure
440,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.5,521.525,0.0,18240000.0,304.0,0.5250000000000477,304.52500000000003,delta_imputed_failure
441,iclr_authors/poster,iclr_authors,HCAST,baseline,1,0.87,521.525,0.0,31260000.0,521.0,0.5250000000000477,521.5250000000001,delta_corrected
442,iclr_authors/poster,iclr_authors,HCAST,baseline,0,0.76,521.525,0.0,42060000.0,701.0,0.5250000000000477,701.5250000000001,delta_imputed_failure
447,image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,0.0,1920000.0,32.0,0.14244366469283387,32.142443664692834,delta_corrected
448,image_labeling/layered_squares,image_labeling,HCAST,baseline,1,1.0,87.306,0.0,14220000.0,237.0,0.14244366469283387,237.14244366469282,delta_corrected
449,image_labeling/layered_squares,image_labeling,HCAST,baseline,0,0.0,87.306,0.0,32400000.0,540.0,0.14244366469283387,540.1424436646928,delta_imputed_failure
450,image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,0.0,6780000.0,113.0,0.5470000000000207,113.54700000000003,delta_imputed_failure
451,image_labeling/spiral_angle,image_labeling,HCAST,baseline,1,1.0,146.547,0.0,8760000.0,146.0,0.5470000000000207,146.54700000000003,delta_corrected
452,image_labeling/spiral_angle,image_labeling,HCAST,baseline,0,0.38867924530000003,146.547,0.0,11520000.0,192.0,0.5470000000000207,192.54700000000003,delta_imputed_failure
453,interpret_building_data/eiffel_tower_progress,interpret_building_data,HCAST,baseline,1,1.0,16.658,0.0,480000.0,8.0,0.6888894416941862,8.688889441694187,delta_corrected
454,interpret_building_data/eiffel_tower_progress,interpret_building_data,HCAST,baseline,1,1.0,16.658,0.0,900000.0,15.0,0.6888894416941862,15.688889441694187,delta_corrected
455,interpret_building_data/eiffel_tower_progress,interpret_building_data,HCAST,baseline,1,1.0,16.658,0.0,1140000.0,19.0,0.6888894416941862,19.688889441694187,delta_corrected
456,interpret_building_data/eiffel_tower_progress,interpret_building_data,HCAST,baseline,1,1.0,16.658,0.0,1680000.0,28.0,0.6888894416941862,28.688889441694187,delta_corrected
457,interpret_building_data/tallest_1972,interpret_building_data,HCAST,baseline,0,0.0,3.113,0.0,60000.0,1.0,0.5694340460955303,1.5694340460955303,delta_imputed_failure
458,interpret_building_data/tallest_1972,interpret_building_data,HCAST,baseline,1,1.0,3.113,0.0,120000.0,2.0,0.5694340460955303,2.5694340460955303,delta_corrected
459,interpret_building_data/tallest_1972,interpret_building_data,HCAST,baseline,1,1.0,3.113,0.0,120000.0,2.0,0.5694340460955303,2.5694340460955303,delta_corrected
460,interpret_building_data/tallest_1972,interpret_building_data,HCAST,baseline,1,1.0,3.113,0.0,240000.0,4.0,0.5694340460955303,4.56943404609553,delta_corrected
461,interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,12.435,0.0,480000.0,8.0,0.7241909015258834,8.724190901525883,delta_corrected
462,interpret_data/ecommerce_biggest_order,interpret_data,HCAST,baseline,1,1.0,12.435,0.0,1020000.0,17.0,0.7241909015258834,17.724190901525883,delta_corrected
463,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,13.733,0.0,480000.0,8.0,0.49228787565690557,8.492287875656906,delta_corrected
464,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,13.733,0.0,960000.0,16.0,0.49228787565690557,16.492287875656906,delta_corrected
465,interpret_data/ecommerce_popular_products,interpret_data,HCAST,baseline,1,1.0,13.733,0.0,1080000.0,18.0,0.49228787565690557,18.492287875656906,delta_corrected
466,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,360000.0,6.0,0.7176804467741333,6.717680446774134,delta_corrected
467,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,960000.0,16.0,0.7176804467741333,16.717680446774132,delta_corrected
468,interpret_data/ecommerce_spent_most,interpret_data,HCAST,baseline,1,1.0,12.81,0.0,1080000.0,18.0,0.7176804467741333,18.717680446774132,delta_corrected
469,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,1.784,0.0,60000.0,1.0,0.3527428315879202,1.3527428315879202,delta_corrected
470,local_research/atari_epochs,local_research,HCAST,baseline,1,1.0,1.784,0.0,120000.0,2.0,0.3527428315879202,2.3527428315879204,delta_corrected
471,local_research/which_does_worse,local_research,HCAST,baseline,1,1.0,4.091,0.0,240000.0,4.0,0.09100000000001357,4.0910000000000135,delta_corrected
472,local_research/which_does_worse,local_research,HCAST,baseline,0,0.0,4.091,0.0,4020000.0,67.0,0.09100000000001357,67.09100000000001,delta_imputed_failure
473,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,12.111,0.0,360000.0,6.0,0.24273041600420528,6.242730416004205,delta_corrected
474,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,12.111,0.0,720000.0,12.0,0.24273041600420528,12.242730416004205,delta_corrected
475,local_research_tex/33b_better_than_65b,local_research_tex,HCAST,baseline,1,1.0,12.111,0.0,1380000.0,23.0,0.24273041600420528,23.242730416004207,delta_corrected
476,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,15.986,0.0,660000.0,11.0,0.4056853158929905,11.40568531589299,delta_corrected
477,local_research_tex/ar_report,local_research_tex,HCAST,baseline,1,1.0,15.986,0.0,1320000.0,22.0,0.4056853158929905,22.405685315892992,delta_corrected
478,local_research_tex/more_bias,local_research_tex,HCAST,baseline,1,1.0,7.571,0.0,420000.0,7.0,0.5710000000000123,7.571000000000012,delta_corrected
548,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,180000.0,3.0,0.8656285084277113,3.8656285084277116,delta_corrected
549,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,1260000.0,21.0,0.8656285084277113,21.86562850842771,delta_corrected
550,make_web_server/hello,make_web_server,HCAST,baseline,1,1.0,14.737,0.0,2220000.0,37.0,0.8656285084277113,37.86562850842771,delta_corrected
551,molecule_structure/1,molecule_structure,HCAST,baseline,0,0.0,466.748,0.0,8520000.0,142.0,0.7479999999999919,142.748,delta_imputed_failure
552,molecule_structure/1,molecule_structure,HCAST,baseline,1,1.0,466.748,0.0,27960000.0,466.0,0.7479999999999919,466.748,delta_corrected
553,molecule_structure/2,molecule_structure,HCAST,estimate,0,0.0,27.0,0.0,20040000.0,334.0,,334.0,uncorrected_no_delta
554,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8912903791000001,52.14,0.0,360000.0,6.0,0.13999999999999718,6.139999999999997,delta_imputed_failure
555,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.8036684386,52.14,0.0,2280000.0,38.0,0.13999999999999718,38.14,delta_imputed_failure
556,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,0,0.7160464980000001,52.14,0.0,2280000.0,38.0,0.13999999999999718,38.14,delta_imputed_failure
557,multiarmed_bandit/explore_first,multiarmed_bandit,HCAST,baseline,1,1.0,52.14,0.0,3120000.0,52.0,0.13999999999999718,52.14,delta_corrected
558,munge_data/chess,munge_data,HCAST,baseline,0,0.0,40.65,0.0,1080000.0,18.0,0.6500000000000161,18.650000000000016,delta_imputed_failure
559,munge_data/chess,munge_data,HCAST,baseline,1,1.0,40.65,0.0,2400000.0,40.0,0.6500000000000161,40.65000000000001,delta_corrected
560,munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,0.0,2220000.0,37.0,0.6837214286749467,37.68372142867495,delta_corrected
561,munge_data/easy,munge_data,HCAST,baseline,1,1.0,39.155,0.0,2400000.0,40.0,0.6837214286749467,40.68372142867495,delta_corrected
562,munge_data/easy,munge_data,HCAST,baseline,0,0.0,39.155,0.0,2520000.0,42.0,0.6837214286749467,42.68372142867495,delta_imputed_failure
563,munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,0.0,6060000.0,101.0,0.18637777565688893,101.1863777756569,delta_corrected
564,munge_data/trajectories,munge_data,HCAST,baseline,0,0.0,129.285,0.0,9900000.0,165.0,0.18637777565688893,165.1863777756569,delta_imputed_failure
565,munge_data/trajectories,munge_data,HCAST,baseline,1,1.0,129.285,0.0,9900000.0,165.0,0.18637777565688893,165.1863777756569,delta_corrected
566,munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,0.0,180000.0,3.0,0.723776200573995,3.723776200573995,delta_corrected
567,munge_data/very_easy,munge_data,HCAST,baseline,1,1.0,8.124,0.0,1020000.0,17.0,0.723776200573995,17.723776200573994,delta_corrected
568,network_routing/main,network_routing,HCAST,baseline,1,0.7160271916000001,264.986,0.0,14220000.0,237.0,0.5681530040676129,237.56815300406763,delta_corrected
569,network_routing/main,network_routing,HCAST,baseline,1,0.8472121114000001,264.986,0.0,17700000.0,295.0,0.5681530040676129,295.5681530040676,delta_corrected
570,network_routing/template_provided,network_routing,HCAST,baseline,0,0.6846467342,319.482,0.0,10260000.0,171.0,0.0667818868352788,171.0667818868353,delta_imputed_failure
571,network_routing/template_provided,network_routing,HCAST,baseline,1,0.8131635281,319.482,0.0,14040000.0,234.0,0.0667818868352788,234.0667818868353,delta_corrected
572,network_routing/template_provided,network_routing,HCAST,baseline,1,0.8783993046,319.482,0.0,26160000.0,436.0,0.0667818868352788,436.06678188683526,delta_corrected
573,novel_exploit/source_setup_crashing_input_and_aslr,novel_exploit,HCAST,baseline,1,1.0,137.854,0.0,8220000.0,137.0,0.8539999999999919,137.85399999999998,delta_corrected
582,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,11.234,0.0,360000.0,6.0,0.2783198636146761,6.278319863614676,delta_corrected
583,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,11.234,0.0,480000.0,8.0,0.2783198636146761,8.278319863614676,delta_corrected
584,oxdna_simple/default,oxdna_simple,HCAST,baseline,1,1.0,11.234,0.0,1620000.0,27.0,0.2783198636146761,27.278319863614676,delta_corrected
585,palisade_crackme/crackme-difficulty-x-1,palisade_crackme,HCAST,baseline,1,1.0,53.931,0.0,1680000.0,28.0,0.6214462446895984,28.621446244689597,delta_corrected
586,palisade_crackme/crackme-difficulty-x-1,palisade_crackme,HCAST,baseline,1,1.0,53.931,0.0,6060000.0,101.0,0.6214462446895984,101.6214462446896,delta_corrected
587,palisade_crackme/crackme-difficulty-x-2,palisade_crackme,HCAST,baseline,1,1.0,20.702,0.0,720000.0,12.0,0.7125570327786155,12.712557032778616,delta_corrected
588,palisade_crackme/crackme-difficulty-x-2,palisade_crackme,HCAST,baseline,1,1.0,20.702,0.0,1980000.0,33.0,0.7125570327786155,33.71255703277861,delta_corrected
589,palisade_crackme/crackme-difficulty-x-3,palisade_crackme,HCAST,baseline,1,1.0,25.186,0.0,1500000.0,25.0,0.18599999999999764,25.185999999999996,delta_corrected
590,password_check/1,password_check,HCAST,baseline,1,1.0,0.9540000000000001,0.0,0.0,0.0,0.9540000000000001,0.9540000000000001,delta_corrected
591,password_check/2,password_check,HCAST,baseline,1,1.0,2.102,0.0,120000.0,2.0,0.10199999999999977,2.102,delta_corrected
592,password_check/2,password_check,HCAST,baseline,0,0.0,2.102,0.0,3360000.0,56.0,0.10199999999999977,56.102,delta_imputed_failure
593,password_check/3,password_check,HCAST,baseline,1,1.0,6.517,0.0,360000.0,6.0,0.5170000000000412,6.517000000000041,delta_corrected
594,password_check/4,password_check,HCAST,baseline,1,1.0,8.152,0.0,480000.0,8.0,0.15199999999999783,8.151999999999997,delta_corrected
595,password_check/5,password_check,HCAST,baseline,1,1.0,20.924,0.0,1200000.0,20.0,0.9240000000000029,20.924000000000003,delta_corrected
596,password_check/7,password_check,HCAST,baseline,1,1.0,32.44,0.0,1920000.0,32.0,0.4399999999999972,32.44,delta_corrected
597,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,7.18,0.0,60000.0,1.0,0.4593494901941938,1.4593494901941937,delta_corrected
598,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,7.18,0.0,300000.0,5.0,0.4593494901941938,5.459349490194194,delta_corrected
599,pico_ctf/104_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,7.18,0.0,2760000.0,46.0,0.4593494901941938,46.45934949019419,delta_corrected
600,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,60000.0,1.0,0.5585318070801412,1.5585318070801413,delta_corrected
601,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,120000.0,2.0,0.5585318070801412,2.5585318070801413,delta_corrected
602,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,120000.0,2.0,0.5585318070801412,2.5585318070801413,delta_corrected
603,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,120000.0,2.0,0.5585318070801412,2.5585318070801413,delta_corrected
604,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,180000.0,3.0,0.5585318070801412,3.5585318070801413,delta_corrected
605,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,180000.0,3.0,0.5585318070801412,3.5585318070801413,delta_corrected
606,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,240000.0,4.0,0.5585318070801412,4.558531807080141,delta_corrected
607,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,240000.0,4.0,0.5585318070801412,4.558531807080141,delta_corrected
608,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,240000.0,4.0,0.5585318070801412,4.558531807080141,delta_corrected
609,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,240000.0,4.0,0.5585318070801412,4.558531807080141,delta_corrected
610,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,240000.0,4.0,0.5585318070801412,4.558531807080141,delta_corrected
611,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,300000.0,5.0,0.5585318070801412,5.558531807080141,delta_corrected
612,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,360000.0,6.0,0.5585318070801412,6.558531807080141,delta_corrected
613,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,540000.0,9.0,0.5585318070801412,9.558531807080142,delta_corrected
614,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,900000.0,15.0,0.5585318070801412,15.558531807080142,delta_corrected
615,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,1440000.0,24.0,0.5585318070801412,24.55853180708014,delta_corrected
616,pico_ctf/166_no_internet,pico_ctf,HCAST,baseline,1,1.0,6.087,0.0,14940000.0,249.0,0.5585318070801412,249.55853180708013,delta_corrected
617,pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,65.133,0.0,1500000.0,25.0,0.8857612553116156,25.885761255311614,delta_corrected
618,pico_ctf/208_no_internet,pico_ctf,HCAST,baseline,1,1.0,65.133,0.0,9780000.0,163.0,0.8857612553116156,163.88576125531162,delta_corrected
619,pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.919,0.0,60000.0,1.0,0.781853287397229,1.781853287397229,delta_corrected
620,pico_ctf/256_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.919,0.0,240000.0,4.0,0.781853287397229,4.7818532873972295,delta_corrected
621,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,420000.0,7.0,0.5696443386059935,7.569644338605993,delta_corrected
622,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,780000.0,13.0,0.5696443386059935,13.569644338605993,delta_corrected
623,pico_ctf/264_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,12.175,0.0,1020000.0,17.0,0.5696443386059935,17.569644338605993,delta_corrected
624,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,38.512,0.0,1800000.0,30.0,0.5496415154423431,30.549641515442342,delta_corrected
625,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,38.512,0.0,2880000.0,48.0,0.5496415154423431,48.549641515442346,delta_corrected
626,pico_ctf/315_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,38.512,0.0,6540000.0,109.0,0.5496415154423431,109.54964151544235,delta_imputed_failure
627,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,0.0,60000.0,1.0,0.27603924014907344,1.2760392401490734,delta_corrected
628,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,0,0.0,2.119,0.0,60000.0,1.0,0.27603924014907344,1.2760392401490734,delta_imputed_failure
629,pico_ctf/316_nohint_no_internet,pico_ctf,HCAST,baseline,1,1.0,2.119,0.0,120000.0,2.0,0.27603924014907344,2.2760392401490734,delta_corrected
